id,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
6906,0.036555,0.48871,0.1701,1.5015,-52.35,0.036555,0.052127,0.94201,1.0724,0.46037,0.052127,0.15369,0.080536,0.052127,2037.4,0.17915,2.0462,0.052127,0.047948,100.89,1.0992,0.065975,0.033625,0.052127,0.46037,0.14729,NAN,0.34663,5.4205,0.44369,0.047948,122.12,2.9887,0.135,0.065975,1.0993,1.3963,0.6099,0.060686,0.053725,0.15845,0.060686,164.87,63.981,0.12165,0.61557,108.19,0.030548,0.028099,1.0421,0.33918,0.33459,0.93816,1.2429,44797,0.067543,0.079403,0.93246,0.3248,3.6179,5.7048,113.88,3.2052,2.2154,1
6907,-0.37842,0.85386,-0.55275,0.25977,-177.12,-0.37842,-0.44552,0.16886,0.74,0.14418,-0.44552,-0.59663,-0.37488,-0.44552,-830.8,-0.43934,1.1711,-0.44552,-0.44521,26.34,2.085,-0.39471,-0.37816,-0.44552,0.14418,-0.36076,NAN,-0.68577,4.5171,0.85216,-0.44521,201.55,1.8109,-0.46226,-0.39471,1.0053,1.1365,0.25132,-0.39444,0.009177,-0.086556,-0.39444,68.252,41.912,-5.2402,0.16306,19.492,-0.46509,-0.46477,0.22717,0.74672,0.5522,0.17888,0.3118,-18181,-0.35135,-2.6246,1.3513,0.74306,13.857,8.7088,272.37,1.3401,1.2415,1
6908,0.10615,0.57497,0.071935,1.1356,-52.482,0.10615,0.13396,0.58908,1.1153,0.3387,0.13396,0.25255,0.094671,0.13396,1056.4,0.34551,1.7392,0.13396,0.063841,57.932,1.1271,0.19339,0.050588,0.13396,0.3387,0.29714,NAN,0.18091,4.4039,0.23088,0.063841,102.9,3.547,0.33634,0.19339,2.1108,6.0477,0.38323,0.092161,0.17768,0.073245,0.092161,88.385,30.453,0.31873,0.50774,64.611,0.12869,0.061331,1.0477,0.53043,0.28193,0.8518,0.96379,1823.2,0.10337,0.31341,0.89663,0.13148,6.3005,11.986,92.266,3.9559,5.2771,1
6909,0.10404,0.25275,0.41143,2.6278,37.698,0.10404,0.13164,2.9179,1.0567,0.73748,0.13164,0.52084,0.069623,0.13164,503.38,0.72509,3.9565,0.13164,0.050011,21.569,1.6378,0.14257,0.039524,0.13164,0.73748,0.61587,NAN,1.2251,4.9476,0.093813,0.050011,37.033,9.8561,0.5641,0.14257,2.6437,NAN,0.73748,0.054164,0.024683,0.042789,0.054164,91.233,69.664,0.66884,2.0124,22.791,0.09095,0.034552,2.6278,0.25275,0.10146,2.196,2.196,36470,0.05362,0.14107,0.94638,0,16.923,5.2394,35.047,10.415,7.8382,1
6910,0.008135,0.78144,0.084571,1.1082,-70.164,0.008135,0.008135,0.27969,1.0167,0.21856,0.008135,0.01041,0.019639,0.008135,5981.4,0.061023,1.2797,0.008135,0.00335,81.319,1.2337,0.04868,0.00335,0.008135,0.21856,0.061023,NAN,0.63118,4.138,0.30856,0.00335,119.43,3.0562,0.062295,0.04868,2.4538,NAN,0.21856,0.020048,0.042936,0.29118,0.020048,125.13,43.816,0.015037,0.41594,82.679,0.009129,0.00376,1.1082,0.78144,0.32721,1.6312,1.6312,1162,0.016455,0.037219,0.98354,0,4.4885,8.3303,117.47,3.1073,18.122,1
6911,0.020529,0.72474,0.22532,1.4966,-142.82,0.020529,0.020529,0.29381,1.0104,0.21293,0.020529,0.045245,0.066587,0.020529,3838.2,0.095098,1.3798,0.020529,0.019834,213.87,1.246,0.017951,0.019834,0.020529,0.21293,0.095098,NAN,0.70219,4.2743,0.7002,0.019834,161.67,2.2577,0.02477,0.017951,1.0822,0.26786,0.48394,0.017344,0.013361,0.35915,0.017344,237.33,23.461,0.03385,0.15999,216.09,-0.03044,-0.02941,0.93697,0.45373,0.44292,0.66357,1.5081,4237,0.010276,0.096411,0.98972,1.2727,1.7067,15.558,160.01,2.2812,3.2256,1
6912,0.07095,0.73706,-0.035839,0.95037,-79.581,0.07095,0.085286,0.35365,1.0462,0.26066,0.085286,0.1181,0.042572,0.085286,2568,0.14214,1.3567,0.085286,0.034657,69.898,1.3576,0.10679,0.028832,0.085286,0.26066,0.12269,NAN,-0.11426,4.4391,0.28667,0.034657,112.06,3.2572,0.14489,0.10679,2.482,14.403,0.27559,0.043395,0.055626,0.19191,0.043395,95.834,25.937,0.15056,0.29778,73.129,0.087312,0.035481,0.93112,0.72213,0.30701,0.83099,0.87859,-985,0.044179,0.27219,0.95582,0.057277,5.2219,14.073,107.11,3.4078,7.8453,1
6913,-0.21209,0.60774,-0.29308,0.51774,-170.83,-0.21209,-0.21209,0.64544,0.92907,0.39225,-0.21209,-0.34899,-0.14543,-0.21209,-1255.4,-0.29075,1.6455,-0.21209,-0.17457,84.057,1.3453,-0.20268,-0.17457,-0.21209,0.39225,-0.29075,NAN,-0.42765,4.9629,0.5,-0.17457,169.63,2.1518,-0.33351,-0.20268,1.264,NAN,0.39225,-0.16682,0.051215,-0.11944,-0.16682,85.177,1.1201,-0.75803,0.05735,78.095,-0.23808,-0.19596,0.51774,0.60774,0.46473,0.57235,0.57235,-26909,-0.076343,-0.54071,1.0763,0,4.3423,325.85,182.58,1.9992,1.7728,1
6914,0.021448,0.78961,0.041667,1.0613,-45.586,-0.027859,0.031924,0.26633,3.1964,0.2103,0.094664,0.046979,0.03312,0.031924,2722.5,0.13407,1.2664,0.031924,0.009988,49.786,NAN,0.090218,0.00671,0.031924,0.037643,0.1208,1.438,0.1495,4.0486,0.24482,0.022944,78.986,4.6919,4.0379,0.056152,3.283,22.676,0.22288,0.017567,0.010526,0.16034,0.028225,81.54,31.754,0.049196,0.65211,49.911,0.01628,0.005093,0.91337,0.67954,0.21313,0.75457,0.7997,466,0.017567,0.10199,0.97117,0.059813,7.3314,11.495,77.599,4.7037,11.469,1
6915,0.086934,0.59147,0.2227,1.3765,-30.238,-0.50325,0.095795,0.69071,3.4584,0.40853,0.10624,0.16196,0.041356,0.095795,1509.4,0.24182,1.6907,0.095795,0.027699,52.388,1.0389,0.10619,0.025137,0.18956,-0.36696,0.22683,10.17,1.1978,3.4419,0.1687,0.029588,63.886,5.7174,5.7174,0.07889,3.4882,NAN,0.40853,0.022811,0.024407,0.12851,0.030705,84.404,32.016,0.17513,0.86365,53.578,0.058959,0.017048,1.3765,0.59147,0.17491,2.1973,2.1973,616,0.022894,0.2128,0.96946,0,6.9672,11.401,62.423,5.8472,18.601,1
6916,0.25487,1.9802,-1.6546,0.16443,-647.94,0.25487,0.24881,-0.59545,0.83252,-1.1791,0.24881,0.12565,0.33987,0.24881,2241.2,0.16286,0.50501,0.24881,0.26222,101.34,1.4315,0.21822,0.26861,0.24881,-1.1791,0.16592,NAN,-2.4534,4.08,2.0861,0.26222,634.15,0.57558,0.1102,0.21822,1.4289,NAN,-1.1791,0.22998,0.000751,0.22303,0.22998,124.68,23.335,0.96745,0.031385,84.369,0.14454,0.15234,0.16443,1.9802,1.7374,-1.7483,-1.7483,-19892,-0.20118,-0.21616,1.2012,0,3.6017,15.642,761.72,0.47918,1.4069,1
6917,-0.38986,0.22824,0.26481,2.1654,12.308,-0.38986,-0.38986,3.0822,0.73082,0.70348,-0.38986,-1.7156,-0.38553,-0.38986,-244.07,-1.4955,4.3813,-0.38986,-0.44034,86.243,0.9369,-0.33231,-0.44034,-0.38986,0.70348,-1.4955,NAN,0.52133,4.2753,0.23021,-0.44034,68.465,5.3312,-1.4559,-0.33231,1.0598,281.22,0.70449,-0.37534,0.17727,-0.026442,-0.37534,186.25,100,-1.8636,1.2448,63.029,-0.38083,-0.43015,2.1558,0.22724,0.18757,1.3849,1.3869,4991.8,-0.36832,-0.55418,1.3683,0.00143,4.2322,3.6499,93.681,3.8962,1.743,1
6918,-0.18616,0.77372,0.14399,1.3778,-17.373,-0.18616,-0.18611,0.079801,0.97051,0.061743,-0.18611,-0.48835,-0.082855,-0.18611,-2288.8,-0.15948,1.2925,-0.18611,-0.12497,52.637,1.3508,-0.065551,-0.125,-0.18611,0.061743,-0.15954,NAN,0.30319,4.3115,0.50628,-0.12497,90.652,4.0264,-0.084721,-0.065551,1.5386,0.7904,0.45436,-0.044017,0.05251,-8.9855,-0.044017,123.79,71.155,-0.86682,0.81429,51.085,-0.12827,-0.086133,0.67865,0.3811,0.24836,0.13001,0.95673,2950,-0.030382,-3.015,1.0304,6.3589,6.9343,5.1296,93.406,3.9077,3.1358,1
6919,0.30105,0.44122,-0.08724,0.78494,-5.7555,0.30105,0.30105,0.9921,1.0227,0.43773,0.30105,0.74214,0.038123,0.30105,325.3,1.122,2.2664,0.30105,0.023183,2.8851,1.1768,0.31105,0.023183,0.30105,0.43773,1.122,NAN,-0.128,3.5263,0.03293,0.023183,11.661,31.301,0.70497,0.31105,13.072,6.0664,0.4733,0.023953,0.058173,0.028721,0.023953,8.2864,5.4013,2.9329,0.5319,2.9507,0.11704,0.009013,0.72166,0.40565,0.031948,0.64223,0.69441,-293.09,0.022235,0.68775,0.97776,0.081253,126.51,67.577,11.402,32.013,19.053,1
6920,0.091136,0.66892,0.11143,1.2115,-5.2866,0,0.11926,0.49494,2.7344,0.33108,0.14169,0.22635,0.052207,0.11926,1710.3,0.21341,1.4949,0.11926,0.043614,17.44,NAN,0.11784,0.033329,0.11926,0.21716,0.17137,5.254,0.30807,3.4486,0.2432,0.049473,71.559,5.2899,4.1666,0.046992,2.9288,5.4846,0.42364,0.017185,0.047973,0.15777,0.043093,81.829,64.389,0.69755,0.29595,17.11,0.09434,0.034501,0.95423,0.52688,0.18904,0.91535,1.1713,313,0.017185,0.27527,0.95162,0.27957,20.929,5.6686,70.329,5.1899,7.56,1
6921,0.006566,0.84064,-0.11054,0.82649,-43.778,0.006566,0.006566,0.18957,1.5503,0.15936,0.025758,0.010307,0.035924,0.006566,5509.6,0.066249,1.1896,0.006566,0.004236,16.946,NAN,0.016652,0.004236,0.006566,0.006567,0.066249,0.86763,-0.23347,4.4111,0.52797,0.004236,150.64,2.433,1.8438,0.006682,1.5757,2.233,0.36293,0.00431,0.034773,0.42601,0.010741,118.75,101.81,0.091232,0.14775,16.949,-0.032473,-0.020947,0.62635,0.63707,0.41102,0.33659,0.76653,-2848.7,0.004305,0.041203,0.98366,1.2774,21.539,3.5852,149.99,2.4334,3.2743,1
6922,-61.602,441.5,-440.5,0.002265,-163090,-397.89,-61.602,-0.99785,1.2999,-440.55,0.34108,-0.13953,-47.39,-61.602,-2615.9,-0.13953,0.002265,-61.602,-47.39,24.314,NAN,0.32735,-47.39,-61.602,-459.56,-0.13953,0.005285,NAN,0.97635,339.51,-47.389,351630,0.002203,0.002203,0.84161,1.3126,NAN,-440.55,0.64744,0.000392,44.957,0.25183,232.16,207.85,-711.43,0.000588,32.497,0.32735,0.25183,0.002265,441.5,453.96,NAN,NAN,-4171.5,0.64744,0.13983,0.74095,0,15.012,1.7561,123970,0.002944,NAN,1
6923,0.12471,0.74486,0.34091,1.5172,-93.842,0,0.14938,0.34238,1.226,0.25503,0.22156,0.22665,0.12212,0.14938,1815.8,0.20101,1.3425,0.14938,0.12184,189.22,1.0753,0.10987,0.10172,0.2185,0.24931,0.16789,1.5222,NAN,3.9423,0.6013,0.12184,213.09,1.7176,1.5198,0.097076,1.3536,4.249,0.34079,0.07918,0.01213,0.22528,0.089613,295.33,106.12,0.19623,0.97643,204.93,0.10952,0.089334,1.3425,0.65909,0.58222,NAN,NAN,2985,0.07918,0.48903,0.83631,0.33632,1.929,3.4396,196.22,1.8602,NAN,1
6924,0.0383,0.60178,-0.18226,0.69714,-41.855,0.0383,0.071592,0.60989,1.0525,0.36702,0.071592,0.11897,0.090975,0.071592,1308.7,0.27891,1.6617,0.071592,0.038806,1.6226,0.86184,0.096811,0.02076,0.071592,0.36702,0.22358,NAN,-0.31397,4.5402,0.12502,0.038806,125.31,2.9127,0.16087,0.096811,1.8642,NAN,0.36702,0.052475,0.62026,0.10248,0.052475,9.1523,7.5297,4.6698,0.68351,1.7079,0.000564,0.000306,0.69714,0.60178,0.34332,0.63226,0.63226,-6321.8,0.049913,0.10435,0.95009,0,224.94,48.475,119.06,3.0657,3.1782,1
6925,0,0.40889,0.38996,3.1012,75.857,0.47855,0.18537,1.4457,1.1744,0.59111,0.1885,0.99883,0.15785,0.18537,805.1,0.45336,2.4457,0.18537,0.15785,70.89,1.0266,0.1844,0,0.35249,0.49956,0,58.937,0.91873,4.7033,0.24882,0.15785,92.996,3.9254,1.7817,0.17757,1.1744,1.556,0.81441,0.1512,0.67371,0.073912,0.15702,140.02,69.13,0,1.8722,114.28,0.1844,0.15702,1.4076,0.18559,0.25475,1.3926,1.9187,19692,0.37974,0,0.62301,0.37776,5.1488,5.2799,57.682,6.3278,2.7668,1
6926,-0.057133,0.87318,-0.18052,0.73017,-127.23,-0.057133,-0.057133,0.13148,1.0158,0.11481,-0.057133,-0.085398,-0.020892,-0.057133,-16617,-0.021965,1.1452,-0.057133,-0.062235,49.285,2.0856,0.009593,-0.062235,-0.057133,0.11481,-0.021965,NAN,-0.35292,5.2388,0.92452,-0.062235,270.2,1.3508,0.010986,0.009593,0.92026,1.7856,0.31897,0.010449,0.038807,0.60378,0.010449,183.9,134.62,-0.46091,0.54489,50.064,-0.028361,-0.030894,0.55945,0.66902,0.74028,0.22445,0.6236,-31287,0.015555,-0.49765,0.98444,1.7783,7.4059,2.7114,266,1.3722,1.7948,1
6927,-0.035472,0.87661,-0.20862,0.66852,-92.767,-0.035472,-0.014404,-0.17716,1.0208,-0.1553,-0.014404,-0.022886,0.020886,-0.014404,7554.8,0.048314,1.1408,-0.014404,-0.007103,51.541,1.331,0.076063,-0.017493,-0.014404,-0.1553,0.024279,NAN,-0.36016,4.4895,0.426,-0.007103,115.64,3.1562,0.08677,0.076063,2.1009,0.54363,0.091937,0.03751,0.023935,0.21699,0.03751,73.022,21.482,-0.12388,0.21356,52.614,0.019307,0.009521,0.47997,0.62937,0.31683,-0.26811,0.15872,-6440,0.020401,0.22841,0.9796,-1.592,7.0818,16.991,113.29,3.2219,3.5007,1
6928,0.017112,0.87768,-0.006559,0.99228,-26.103,0.017112,0.02061,0.13538,1.004,0.11882,0.02061,0.024259,0.022089,0.02061,4055.7,0.089998,1.1394,0.02061,0.005764,23.8,1.2528,0.023629,0.004785,0.02061,0.11882,0.086012,NAN,-0.041783,3.6752,0.23626,0.005764,87.061,4.1925,0.026922,0.023629,3.6508,21.708,0.14691,0.006608,0.055495,0.35186,0.006608,81.236,57.436,0.073389,0.71783,23.894,-0.03475,-0.009718,0.96052,0.84959,0.23852,0.75694,0.93592,-31.05,0.003937,0.14402,0.99606,0.23644,15.336,6.3549,86.718,4.2091,22.781,1
6929,0.028389,0.50228,-0.022791,0.92117,-12.081,0,0.028389,0.99049,3.4613,0.4975,NAN,0.098191,0.008202,0.028389,6457.8,0.056521,1.9909,0.028389,0.008202,9.5494,NAN,0.037903,0.008202,0.028389,0.26351,0.056521,3.9813,-0.031065,3.6634,0.13725,0.010953,33.989,11.93,6.8674,0.018138,3.4872,2.538,0.56676,0.00524,0.10242,0.44172,0.010951,24.963,15.414,0.3135,0.41562,9.5824,0.037903,0.010951,0.53025,0.28913,0.08382,0.67811,0.77251,-105,0.10297,0.057064,0.89213,0.13921,38.222,23.68,30.489,11.971,4.7178,1
6930,0.39812,0.019319,0.91477,48.351,211.72,-0.11116,0.4794,50.765,2.0447,0.98073,0.481,24.815,0.24263,0.4794,14.214,25.68,51.762,0.4794,0.23446,0.019054,NAN,0.48041,0.19471,0.4794,0.28696,21.472,300.07,13.879,2.2727,-0.37585,0.23525,4.5079,80.97,80.97,0.48041,2.0453,NAN,0.98073,0.23496,41.014,0.001295,0.23496,25.303,25.284,3730,41.019,0.024905,0.46371,0.22679,48.351,0.019319,0.01235,14.88,14.88,171.41,0.23496,0.40594,0.7648,0,19157,14.436,3.4487,105.84,31.023,1
6931,-0.033169,0.57338,-0.089391,0.76912,-25.65,0,-0.02951,0.74406,2.7002,0.42662,-0.018306,-0.076218,0.016434,-0.02951,4716,0.077396,1.7441,-0.02951,-0.010929,12.258,NAN,-0.0187,-0.012284,-0.02951,0.30552,0.071014,-1.669,-0.1273,3.7968,0.20462,-0.006779,51.004,7.1867,4.8529,-0.070545,2.7642,3.1644,0.49207,-0.026126,0.087228,0.34632,-0.006925,35.688,23.43,-0.36576,0.5349,11.896,-0.092587,-0.034288,0.51936,0.38718,0.13915,0.60754,0.70075,-559.91,-0.026126,-0.077748,1.0107,0.15341,29.776,15.579,52.336,6.9741,3.8453,1
6932,0.013551,0.85253,0.057544,1.0769,-71.309,-0.21204,0.023628,0.17298,2.0273,0.14747,0.064103,0.031565,0.027798,0.023628,5521.7,0.066103,1.173,0.023628,0.011655,73.874,1.1904,0.056557,0.006684,0.021384,-0.16463,0.054283,1.3973,0.29693,4.0109,0.41433,0.030739,140.15,2.6335,2.3124,0.077797,2.0354,4.2523,0.24055,0.038374,0.058502,0.31828,0.027898,137.25,63.374,0.033026,0.60664,75.971,0.02383,0.011755,0.94554,0.74856,0.37972,0.76095,1.2412,590,0.038343,0.091892,0.96854,0.63116,4.9408,5.7595,134.77,2.7083,10.461,1
6933,0.274,0.30106,0.18217,1.6751,-6.6011,0.274,0.346,2.2818,1.2132,0.68697,0.346,1.2823,0.22808,0.346,288.43,1.2655,3.3216,0.346,0.20713,45.14,1.2832,0.27879,0.16403,0.346,0.68697,1.0263,NAN,0.33243,4.0212,0.16565,0.20713,71.529,5.1028,0.92603,0.27879,1.7203,7.8587,0.7182,0.1669,0.090995,0.031544,0.1669,93.402,48.262,1.3264,0.90953,54.763,0.2438,0.14595,1.5014,0.26983,0.19597,1.2536,1.3106,1912.9,0.17572,0.39885,0.82428,0.045459,8.0859,7.563,58.961,6.1906,3.0482,1
6934,-0.008836,0.36553,-0.077954,0.75448,-51.608,-0.31215,-0.004049,1.7357,1.4834,0.63447,0.004573,-0.012751,0.021293,-0.004049,4224.2,0.086407,2.7357,-0.004049,-0.002729,2.5771,NAN,0.004573,-0.005957,-0.004049,-0.32109,0.073309,0.53044,-0.10253,3.952,0.23935,0.003083,78.756,4.7048,4.0867,0.011832,1.4984,6.033,0.67244,0.007976,0.41293,0.30305,0.003083,26.685,24.108,-0.84368,0.44591,2.5591,-0.03106,-0.020939,0.65536,0.31751,0.21255,0.83446,0.8844,-698,0.007981,-0.013927,0.99694,0.059849,141.63,15.14,78.128,4.6718,1.9509,1
6935,0.048606,0.22528,0.099048,1.4397,17.19,0.048606,0.049696,3.3944,1.0952,0.76471,0.049696,0.22059,0.17173,0.049696,546.32,0.6681,4.4389,0.049696,0.056701,26.072,1.1956,0.079716,0.055458,0.049696,0.76471,0.66327,NAN,0.14659,4.8775,0.15749,0.056701,102.75,3.5522,0.35385,0.079716,0.89383,NAN,0.76471,0.090953,0.40081,0.041026,0.090953,97.465,71.393,0.7764,1.1618,28.555,-0.021101,-0.024076,1.4397,0.22528,0.28152,1.1318,1.1318,7470.1,0.086949,0.063562,0.91305,0,14,5.1126,93.819,3.8905,1.2972,1
6936,0.065597,0.94306,0.046512,1.0493,-51.303,-0.048837,0.088685,0.060289,6.0465,0.056856,0.10459,0.094039,0.014948,0.088685,3808.4,0.095842,1.0604,0.088685,0.014667,53.588,NAN,0.10407,0.010849,0.088685,0.01676,0.071361,6.5446,4.4581,3.0959,0.15205,0.016695,58.021,6.3017,6.3017,0.11434,6.0471,NAN,0.056856,0.01891,0.030918,0.29719,0.017212,57.976,4.3877,0.073893,0.97224,54.522,0.10237,0.016931,1.0493,0.94306,0.15869,5.4497,5.4497,58,0.018833,1.1537,0.98278,0,6.8112,83.186,56.928,6.4116,579.55,1
6937,0.11854,0.43822,0.030709,1.0727,-12.926,0,0.15028,1.2814,5.6958,0.56154,0.15046,0.356,0.037156,0.15028,755.78,0.48294,2.282,0.15028,0.026384,14.963,1.1631,0.15035,0.020813,0.20828,0.54563,0.41053,811.71,0.05615,3.6131,0.052693,0.026416,27.119,13.516,13.02,0.014343,5.856,13.545,0.57773,0.002518,0.32681,0.068997,0.026397,20.178,5.2151,0.50768,0.87996,14.938,0.088998,0.015625,1.0334,0.42213,0.073987,1.0267,1.0563,126,0.002525,0.21111,0.9743,0.028837,24.393,69.989,27.051,13.493,10.414,1
6938,0.10274,0.79756,-0.23046,0.71104,-63.07,0.10274,0.10274,0.15585,1.0266,0.1243,0.10274,0.12881,0.046038,0.10274,2260.8,0.16145,1.2538,0.10274,0.036733,31.206,1.2566,0.083694,0.036733,0.10274,0.1243,0.16145,NAN,-0.53237,4.1369,0.27835,0.036733,106.85,3.4161,0.10494,0.083694,2.9148,NAN,0.1243,0.029924,0.027853,0.23898,0.029924,71.109,39.903,0.42964,0.41123,32.035,0.057668,0.020619,0.71104,0.79756,0.29273,0.28714,0.28714,-3158.7,0.025871,0.82651,0.97413,0,11.696,9.1472,104.08,3.5068,6.4608,1
6939,0.034752,0.50881,0.06648,1.1779,1.2611,0.034752,0.044381,0.75967,1.0098,0.38653,0.044381,0.11875,0.017015,0.044381,2509.5,0.14545,1.9654,0.044381,0.010204,3.8788,0.9844,0.025731,0.00799,0.044381,0.38653,0.12653,NAN,0.11876,4.7843,0.10868,0.010204,31.671,11.525,0.050572,0.025731,4.4331,2.9172,0.52159,0.005916,0.1107,0.30218,0.005916,33.471,29.592,0.75187,1.0542,3.9167,-0.003894,-0.000895,0.86521,0.37374,0.086769,0.6905,0.93178,4046,0.009679,0.089908,0.99032,0.34943,94.101,12.334,31.364,11.638,7.77,1
6940,0.038241,0.31262,0.28421,1.9612,16.151,0.038241,0.048285,2.1278,1.0183,0.66519,0.048285,0.1633,0.049384,0.048285,989.65,0.36882,3.1987,0.048285,0.020681,28.205,0.97364,0.049024,0.016379,0.048285,0.66519,0.33669,NAN,0.67651,4.075,0.12369,0.020681,47.07,7.7544,0.15681,0.049024,2.3665,23.582,0.68213,0.020997,0.093892,0.088573,0.020997,86.315,58.11,0.21196,1.351,28.721,-0.017993,-0.007707,1.8549,0.29569,0.12896,1.5834,1.6237,3378,0.017958,0.057488,0.98204,0.025466,12.941,6.2812,46.225,7.8962,5.5576,1
6941,-0.54942,2.4901,-1.9178,0.22967,-538.93,-0.54942,-0.54942,-0.64217,0.8222,-1.599,-0.54942,-0.22069,-0.41129,-0.54942,-1751.8,-0.20836,0.4016,-0.54942,-0.43555,95.607,1.5479,-0.3596,-0.43554,-0.54942,-1.599,-0.20836,NAN,-4.4782,4.2244,1.9423,-0.43555,592.26,0.61628,-0.14441,-0.3596,1.3127,441.67,-1.5985,-0.28507,0.017163,-0.24883,-0.28507,153.07,57.466,-1.6628,0.09694,78.608,-0.3902,-0.30932,0.22962,2.4895,1.6226,-3.7339,-3.7326,-32149,-0.21624,0.3436,1.2162,-0.000342,3.8177,6.3515,720.33,0.50671,2.9456,1
6942,0.030237,0.1028,0.44416,5.3207,72.67,0.030237,0.050534,8.0706,1.0487,0.82964,0.050534,0.49159,0.076692,0.050534,365.98,0.99733,9.7278,0.050534,0.037802,53.462,1.0664,0.053179,0.022618,0.050534,0.82964,0.79988,NAN,0.98041,4.4701,0.023293,0.037802,29.434,12.401,0.51731,0.053179,1.3444,NAN,0.82964,0.03978,0.71192,0.032136,0.03978,129.36,75.895,0.15442,3.4159,56.065,0.001189,0.000889,5.3207,0.1028,0.080641,1.8313,1.8313,13112,0.046428,0.036445,0.95357,0,6.8272,4.8093,28.067,13.004,2.9508,1
6943,0.10956,0.80012,-0.13975,0.8191,-42.891,0.10956,0.14865,0.21633,1.0731,0.17309,0.14865,0.19243,0.058425,0.14865,1445.9,0.25244,1.2498,0.14865,0.042999,24.067,1.1551,0.21691,0.03169,0.14865,0.17309,0.20358,NAN,-0.38054,4.282,0.22752,0.042999,87.527,4.1702,0.2711,0.21691,3.4893,14.664,0.2007,0.062744,0.030191,0.097338,0.062744,64.345,40.278,0.48061,0.52402,25.827,0.16358,0.047317,0.79084,0.77251,0.2398,0.47135,0.54652,-2674.8,0.068154,0.63293,0.93185,0.15949,15.166,9.0621,81.561,4.4752,9.414,1
6944,0.13918,0.47355,0.20717,1.536,-18.217,0,0.17373,1.1117,1.9605,0.52643,NAN,0.44953,0.088616,0.17373,994.91,0.36687,2.1117,0.17373,0.088616,54.976,NAN,0.17908,0.070991,0.17373,0.25069,0.2939,20.353,0.50984,4.8558,0.18997,0.092472,90.296,4.6292,3.778,0.20667,1.9717,7.4634,0.56641,0.10542,0.2679,0.088143,0.091346,91.247,36.271,0.47132,1.032,60.243,0.17908,0.091346,1.2536,0.38648,0.21602,1.2956,1.3939,14863,0.20314,0.26438,0.81025,0.075937,6.6392,10.063,71.953,5.0727,4.8248,1
6945,-0.003554,0.70058,-0.007875,0.98685,-39.895,-0.13157,-0.003554,0.42693,2.3026,0.2991,0.036838,-0.005936,0.028261,-0.003554,3929.5,0.092886,1.4274,-0.003554,-0.001544,36.613,NAN,0.032247,-0.001544,-0.003554,0.028654,0.092886,0.79834,-0.019239,3.1912,0.2809,0.009435,95.8,3.8179,3.2632,0.020863,2.3233,24.463,0.31381,0.00906,0.1013,0.2315,0.014004,84.053,47.44,-0.015388,0.48704,36.878,-0.036381,-0.0158,0.84347,0.59879,0.26192,0.7307,0.76665,-12.23,0.009228,-0.011884,0.98398,0.049193,9.9691,7.694,94.916,3.8455,5.6254,1
6946,0.14211,0.54246,0.096302,1.1775,2.0702,0.13764,0.1756,0.8427,3.0715,0.45713,0.1756,0.32372,0.075783,0.1756,850.63,0.42909,1.8434,0.1756,0.057172,9.4657,NAN,0.17322,0.046267,0.1756,0.30625,0.36735,NAN,0.26654,3.3911,0.15727,0.057172,68.313,5.3443,5.3443,0.17322,3.0746,NAN,0.45713,0.056396,0.11009,0.078486,0.056396,68.81,59.344,1.7841,0.25693,10.029,0.11606,0.037785,1.1775,0.54246,0.18712,1.2652,1.2652,237,0.056357,0.31087,0.94292,0,38.56,6.1505,64.463,5.6622,8.5011,1
6947,0.020602,0.55648,-0.23991,0.51066,-43.636,0.020602,0.032854,0.7719,1.0191,0.42954,0.032854,0.067011,0.033653,0.032854,2050.9,0.17797,1.797,0.032854,0.011164,7.0183,1.2787,0.039778,0.007001,0.032854,0.42954,0.15595,NAN,-0.32004,4.4278,0.18085,0.011164,61.971,5.8899,0.071481,0.039778,2.9477,2.9271,0.49575,0.013517,0.14229,0.17266,0.013517,22.4,15.382,0.36409,0.39525,7.1523,-0.026403,-0.008972,0.44991,0.49028,0.16978,0.57301,0.66132,-6425.3,0.018738,0.047962,0.98126,0.15412,52.007,23.729,60.809,6.0024,3.9257,1
6948,0.18835,0.43032,0.36039,2.0857,36.159,0,0.23045,1.3238,2.4371,0.56968,0.23949,0.69424,0.13878,0.23045,464.41,0.78594,2.3238,0.23045,0.094557,20.32,1.441,0.23346,0.077286,0.32316,0.49076,0.68813,25.812,1.1713,3.5834,0.17301,0.098239,54.647,6.7058,5.1727,0.21995,2.4655,8.2441,0.6372,0.090248,0.062178,0.042037,0.095795,100.6,80.277,1.3883,0.47091,22.247,0.1257,0.051577,1.6089,0.33194,0.14912,1.8516,2.071,1381,0.090267,0.33063,0.90284,0.11852,17.963,4.5467,49.714,7.342,7.9211,1
